fabricas clientes rutas costo cantaristas tiempo  
13 19 171 1818 19 381 
13 19 282 1312 19 422 
13 19 20 9214 19 345 
13 19 277 1090 19 410 
13 19 171 1908 19 406 
13 19 234 1598 19 403 
13 19 73 4370 19 362 
13 19 391 908 19 430 
13 19 130 2710 19 371 
13 19 220 1151 19 396 
13 19 311 970 19 409 
13 19 326 1198 19 423 
13 19 295 1282 19 411 
13 19 315 1080 19 415 
13 19 265 1336 19 401 
13 19 43 7906 19 351 
13 19 62 4749 19 363 
13 19 134 2375 19 381 
13 19 306 1325 19 411 
13 19 383 687 19 433 
13 19 195 2099 19 389 
13 19 469 562 19 446 
13 19 61 5536 19 359 
13 19 121 1747 19 378 
13 19 40 6070 19 349 
13 19 31 8110 19 350 
13 19 67 3339 19 359 
13 19 286 1038 19 411 
13 19 463 637 19 436 
13 19 172 1949 19 391 
13 19 402 674 19 430 
13 19 265 1463 19 406 
13 19 226 1205 19 394 
13 19 62 5427 19 383 
13 19 248 1444 19 400 
13 19 371 982 19 429 
13 19 393 728 19 427 
13 19 154 1667 19 404 
13 19 288 974 19 407 
13 19 65 5087 19 359 
13 19 297 1566 19 408 
13 19 411 654 19 435 
13 19 243 861 19 401 
13 19 55 4325 19 360 
13 19 198 1861 19 390 
13 19 237 1277 19 403 
13 19 313 1175 19 413 
13 19 449 1059 19 438 
13 19 218 1475 19 408 
13 19 473 570 19 438 
13 19 343 890 19 419 
13 19 249 1461 19 400 
13 19 454 658 19 441 
14 18 446 440 18 435 
14 18 297 881 18 402 
14 18 330 668 18 414 
14 18 250 1089 18 394 
14 18 107 2548 18 389 
14 18 225 1313 18 386 
14 18 328 933 18 435 
14 18 136 2945 18 371 
14 18 122 2681 18 368 
14 18 201 1953 18 403 
14 18 95 2746 18 360 
14 18 132 2443 18 365 
14 18 218 1125 18 414 
14 18 145 2274 18 372 
14 18 334 930 18 415 
14 18 97 2700 18 363 
14 18 76 4220 18 357 
14 18 162 1753 18 376 
14 18 131 2735 18 383 
14 18 250 1090 18 394 
14 18 73 4541 18 353 
14 18 280 1192 18 401 
14 18 253 1041 18 393 
14 18 190 1371 18 398 
14 18 449 484 18 432 
14 18 291 998 18 400 
14 18 168 2699 18 381 
14 18 258 1066 18 416 
14 18 71 5452 18 357 
14 18 37 6755 18 344 
14 18 32 7164 18 348 
14 18 445 547 18 430 
14 18 447 1274 18 435 
14 18 317 826 18 407 
14 18 199 1315 18 388 
14 18 122 1933 18 365 
14 18 347 1121 18 417 
14 18 255 1044 18 400 
14 18 194 1822 18 388 
14 18 449 672 18 431 
14 18 168 1560 18 377 
14 18 399 620 18 423 
14 18 106 3385 18 363 
14 18 212 1490 18 389 
14 18 64 4816 18 354 
14 18 54 5832 18 347 
14 18 364 633 18 418 
14 18 445 802 18 429 
14 18 117 3249 18 370 
14 18 212 1484 18 390 
14 18 308 952 18 411 
14 18 40 5312 18 361 
14 18 496 666 18 443 
14 18 236 965 18 393 
14 18 106 3405 18 369 
14 18 115 3057 18 364 
14 18 391 759 18 427 
14 18 31 6237 18 342 
14 18 26 6473 18 340 
14 18 255 905 18 395 
14 18 471 621 18 434 
14 18 196 1642 18 387 
14 18 376 674 18 420 
14 18 195 2453 18 381 
14 18 97 3717 18 361 
14 18 256 1190 18 408 
14 18 182 1994 18 381 
14 18 243 1195 18 389 
14 18 415 1178 18 427 
14 18 87 3982 18 354 
14 18 20 7201 18 340 
14 18 349 832 18 415 
14 18 309 1120 18 428 
14 18 257 1323 18 396 
14 18 236 895 18 396 
14 18 84 2556 18 361 
14 18 263 1223 18 399 
14 18 55 5835 18 348 
14 18 87 2344 18 360 
14 18 36 6207 18 344 
14 18 161 1876 18 378 
14 18 177 1770 18 382 
14 18 210 1215 18 386 
14 18 330 831 18 407 
14 18 40 6094 18 353 
14 18 78 3158 18 354 
14 18 189 2082 18 384 
14 18 444 738 18 433 
14 18 490 614 18 438 
14 18 37 7370 18 345 
14 18 264 1313 18 399 
14 18 338 938 18 408 
14 18 245 1035 18 399 
14 18 337 1170 18 414 
14 18 398 527 18 444 
14 18 485 709 18 437 
14 18 423 359 18 432 
14 18 347 1364 18 435 
14 18 240 1123 18 394 
14 18 76 3107 18 355 
15 17 335 801 17 407 
15 17 233 1394 17 384 
15 17 386 671 17 419 
15 17 386 1017 17 416 
15 17 388 787 17 418 
15 17 209 1122 17 381 
15 17 115 2104 17 365 
15 17 301 589 17 401 
15 17 116 2342 17 377 
15 17 161 2759 17 366 
15 17 58 5632 17 348 
15 17 316 821 17 424 
15 17 491 358 17 435 
15 17 339 758 17 406 
15 17 163 1933 17 369 
15 17 425 670 17 419 
15 17 228 1465 17 387 
15 17 207 1229 17 383 
15 17 242 1363 17 390 
15 17 162 1247 17 386 
15 17 250 1232 17 390 
15 17 207 1487 17 374 
15 17 175 1981 17 374 
15 17 160 1455 17 366 
15 17 350 725 17 413 
15 17 311 1006 17 402 
15 17 153 2183 17 367 
15 17 475 785 17 425 
15 17 265 833 17 393 
15 17 438 494 17 419 
15 17 408 800 17 419 
15 17 380 669 17 411 
15 17 52 5217 17 349 
15 17 62 4682 17 343 
15 17 126 1912 17 359 
15 17 348 716 17 407 
15 17 483 1013 17 436 
15 17 167 955 17 372 
15 17 42 5093 17 338 
15 17 326 829 17 402 
15 17 484 563 17 431 
15 17 212 2261 17 381 
15 17 338 1160 17 409 
15 17 337 1306 17 410 
15 17 129 2375 17 366 
15 17 107 3092 17 374 
15 17 242 1209 17 390 
15 17 434 460 17 423 
15 17 142 1790 17 368 
15 17 405 551 17 415 
15 17 335 988 17 408 
15 17 19 9717 17 334 
15 17 123 1651 17 367 
15 17 62 3621 17 346 
15 17 324 663 17 407 
15 17 435 554 17 421 
15 17 224 1317 17 386 
15 17 336 1139 17 406 
15 17 18 8341 17 334 
15 17 304 1708 17 400 
15 17 321 715 17 403 
15 17 117 2442 17 375 
15 17 470 763 17 430 
15 17 458 612 17 428 
15 17 263 898 17 387 
15 17 441 852 17 420 
15 17 457 603 17 606 
15 17 333 775 17 568 
15 17 90 2774 17 509 
15 17 409 786 17 605 
15 17 475 517 17 455 
15 17 76 2711 17 356 
15 17 27 6264 17 345 
15 17 42 5468 17 341 
15 17 121 2256 17 364 
15 17 50 4622 17 343 
15 17 60 3823 17 527 
15 17 338 767 17 485 
15 17 382 929 17 424 
15 17 278 701 17 429 
15 17 58 3572 17 351 
15 17 284 1040 17 397 
15 17 189 892 17 385 
15 17 395 675 17 434 
15 17 169 1384 17 380 
15 17 200 1413 17 387 
15 17 253 1245 17 420 
15 17 299 717 17 397 
15 17 492 689 17 437 
15 17 249 1227 17 390 
15 17 361 934 17 412 
15 17 149 1908 17 365 
15 17 40 6351 17 343 
15 17 233 1302 17 386 
15 17 144 1410 17 370 
15 17 179 935 17 371 
15 17 90 3058 17 354 
15 17 71 3408 17 345 
15 17 453 533 17 428 
15 17 478 539 17 430 
1 32 204 2941 32 519 
1 32 490 1402 32 569 
1 32 152 3231 32 485 
1 32 337 1922 32 540 
1 32 257 2949 32 515 
1 32 396 2152 32 539 
1 32 253 2482 32 511 
1 32 180 3152 32 503 
1 32 224 3647 32 503 
1 32 90 6698 32 461 
1 32 243 3514 32 513 
1 32 324 2267 32 546 
1 32 387 1609 32 546 
1 32 509 1223 32 557 
1 32 478 1551 32 554 
1 32 214 4650 32 497 
1 32 361 1551 32 539 
1 32 442 1085 32 544 
1 32 335 1384 32 531 
1 32 183 2921 32 489 
1 32 35 15161 32 439 
1 32 177 2781 32 487 
1 32 475 1018 32 557 
1 32 438 952 32 560 
1 32 151 4246 32 488 
1 32 336 1595 32 548 
1 32 425 1429 32 548 
1 32 137 5029 32 504 
1 32 404 1444 32 546 
1 32 292 2922 32 516 
1 32 320 1764 32 527 
1 32 465 1027 32 551 
1 32 82 10499 32 464 
1 32 502 1333 32 553 
1 32 59 8879 32 450 
1 32 380 1937 32 535 
1 32 256 2559 32 523 
1 32 460 1243 32 545 
1 32 494 1494 32 559 
1 32 517 1010 32 556 
1 32 102 6117 32 471 
1 32 222 2302 32 502 
1 32 63 10417 32 453 
1 32 188 3005 32 491 
1 32 526 1418 32 582 
1 32 101 6146 32 469 
1 32 108 6429 32 478 
1 32 373 2276 32 533 
1 32 326 2467 32 529 
1 32 186 3743 32 490 
1 32 198 2660 32 502 
1 32 528 1081 32 575 
1 32 480 1246 32 553 
1 32 396 1416 32 538 
1 32 172 3737 32 491 
1 32 67 9699 32 453 
1 32 487 1349 32 559 
1 32 392 1843 32 538 
1 32 33 15738 32 434 
1 32 367 1346 32 534 
1 32 342 1967 32 548 
1 32 402 1408 32 536 
1 32 194 1909 32 515 
1 32 49 12174 32 436 
1 32 339 1999 32 531 
1 32 238 3807 32 506 
1 32 493 1318 32 561 
1 32 220 2995 32 503 
1 32 361 2482 32 538 
1 32 198 3109 32 494 
1 32 181 3123 32 509 
1 32 331 1983 32 521 
1 32 313 2392 32 532 
1 32 356 2244 32 530 
1 32 467 1604 32 555 
1 32 443 1541 32 542 
1 32 179 4957 32 494 
1 32 58 10007 32 451 
1 32 158 3540 32 489 
1 32 203 2840 32 496 
1 32 78 7626 32 483 
1 32 448 1180 32 547 
1 32 447 1570 32 551 
1 32 132 4842 32 476 
1 32 366 1613 32 538 
1 32 293 2300 32 514 
1 32 394 1547 32 542 
1 32 168 3561 32 504 
1 32 69 9068 32 461 
1 32 137 4712 32 478 
1 32 516 1379 32 560 
1 32 209 3395 32 499 
1 32 115 4747 32 473 
1 32 60 12197 32 445 
1 32 461 1229 32 555 
1 32 353 1651 32 526 
1 32 53 9687 32 451 
1 32 516 1241 32 558 
1 32 294 2504 32 526 
1 32 311 1836 32 519 
2 31 69 6163 31 455 
2 31 40 14840 31 428 
2 31 441 2110 31 563 
2 31 453 1320 31 538 
2 31 408 1341 31 533 
2 31 453 1136 31 538 
2 31 374 1154 31 525 
2 31 144 4789 31 475 
2 31 444 1442 31 539 
2 31 136 6093 31 470 
2 31 308 2012 31 512 
2 31 316 2245 31 515 
2 31 224 2349 31 498 
2 31 505 1743 31 549 
2 31 334 1262 31 523 
2 31 382 1929 31 520 
2 31 459 1114 31 545 
2 31 511 905 31 546 
2 31 259 2601 31 506 
2 31 484 1372 31 550 
2 31 102 7822 31 487 
2 31 99 7537 31 457 
2 31 107 5511 31 466 
2 31 490 1028 31 547 
2 31 87 9428 31 463 
2 31 296 2130 31 513 
2 31 207 2447 31 493 
2 31 196 2706 31 502 
2 31 286 2130 31 514 
2 31 363 2213 31 525 
2 31 403 1823 31 531 
2 31 47 14007 31 442 
2 31 342 1603 31 521 
2 31 403 1625 31 529 
2 31 165 3978 31 481 
2 31 377 1130 31 528 
2 31 160 4390 31 481 
2 31 459 1426 31 538 
2 31 210 2065 31 496 
2 31 54 12419 31 440 
2 31 145 3194 31 477 
2 31 80 9192 31 447 
2 31 428 1597 31 541 
2 31 471 1297 31 542 
2 31 191 3892 31 490 
2 31 124 6793 31 462 
2 31 456 1885 31 541 
2 31 321 1888 31 514 
2 31 38 16428 31 439 
2 31 524 1283 31 549 
2 31 210 3031 31 493 
2 31 359 1957 31 521 
2 31 470 1813 31 566 
2 31 294 1800 31 508 
2 31 428 1548 31 538 
2 31 512 1233 31 550 
2 31 91 5895 31 460 
2 31 87 5910 31 455 
2 31 187 3566 31 510 
2 31 507 1102 31 547 
2 31 115 4938 31 476 
2 31 189 3875 31 484 
2 31 156 5233 31 480 
2 31 346 1766 31 519 
2 31 247 2556 31 525 
2 31 428 1235 31 534 
2 31 316 2656 31 517 
2 31 55 15078 31 440 
2 31 150 4166 31 477 
2 31 34 15552 31 423 
2 31 242 2669 31 498 
2 31 40 13654 31 428 
2 31 210 2576 31 499 
2 31 376 1904 31 527 
2 31 262 2078 31 507 
2 31 435 1620 31 553 
2 31 287 1893 31 506 
2 31 488 2060 31 543 
2 31 248 2810 31 505 
2 31 316 1297 31 511 
2 31 73 8806 31 447 
2 31 286 3126 31 506 
2 31 128 6315 31 471 
2 31 46 14391 31 431 
2 31 382 1744 31 533 
2 31 39 13161 31 427 
2 31 477 768 31 547 
2 31 331 1339 31 516 
2 31 198 3903 31 496 
2 31 206 2979 31 487 
2 31 449 1633 31 542 
2 31 196 3432 31 487 
2 31 503 1195 31 552 
2 31 327 1694 31 516 
2 31 143 5091 31 475 
2 31 204 2757 31 513 
2 31 98 6891 31 458 
2 31 90 5550 31 458 
2 31 283 2644 31 514 
2 31 341 1434 31 519 
3 30 482 1468 30 539 
3 30 36 14475 30 425 
3 30 399 1379 30 525 
3 30 261 3076 30 489 
3 30 266 1760 30 500 
3 30 395 1580 30 533 
3 30 201 2661 30 484 
3 30 312 2027 30 529 
3 30 325 1915 30 509 
3 30 357 1593 30 552 
3 30 304 1655 30 505 
3 30 54 9819 30 480 
3 30 352 1606 30 513 
3 30 251 2162 30 507 
3 30 374 1615 30 516 
3 30 180 2536 30 479 
3 30 400 1515 30 524 
3 30 429 1329 30 532 
3 30 515 1090 30 546 
3 30 32 14601 30 420 
3 30 229 2617 30 643 
3 30 385 1825 30 530 
3 30 235 2796 30 497 
3 30 432 1096 30 563 
3 30 315 2133 30 511 
3 30 361 1793 30 515 
3 30 87 7446 30 454 
3 30 117 6298 30 459 
3 30 191 3347 30 482 
3 30 157 4863 30 472 
3 30 397 1044 30 529 
3 30 249 2329 30 494 
3 30 179 3440 30 478 
3 30 274 2341 30 497 
3 30 346 2385 30 517 
3 30 176 4188 30 476 
3 30 410 1672 30 527 
3 30 514 1093 30 542 
3 30 326 2282 30 514 
3 30 395 1689 30 522 
3 30 34 15084 30 425 
3 30 275 1838 30 517 
3 30 475 1784 30 535 
3 30 153 4710 30 472 
3 30 194 2341 30 482 
3 30 95 5420 30 455 
3 30 188 3851 30 481 
3 30 108 5555 30 451 
3 30 320 1879 30 510 
3 30 482 1068 30 534 
3 30 461 1276 30 534 
3 30 70 9642 30 438 
3 30 101 3544 30 457 
3 30 397 1146 30 519 
3 30 308 2383 30 507 
3 30 255 2631 30 491 
3 30 389 1727 30 524 
3 30 96 5849 30 455 
3 30 360 2225 30 518 
3 30 231 2892 30 536 
3 30 393 1646 30 527 
3 30 181 3715 30 496 
3 30 476 1458 30 539 
3 30 350 1050 30 511 
3 30 253 1975 30 497 
3 30 358 1857 30 514 
3 30 366 1661 30 532 
3 30 211 2504 30 482 
3 30 59 10884 30 443 
3 30 179 2729 30 480 
3 30 471 1141 30 537 
3 30 35 17741 30 437 
3 30 287 2222 30 504 
3 30 204 2461 30 497 
3 30 209 3205 30 483 
3 30 395 1511 30 523 
3 30 246 2723 30 490 
3 30 161 5103 30 495 
3 30 109 6569 30 463 
3 30 45 9803 30 427 
3 30 164 3767 30 476 
3 30 138 4164 30 465 
3 30 83 7486 30 452 
3 30 488 1149 30 539 
3 30 294 1557 30 499 
3 30 391 2499 30 518 
3 30 423 1416 30 531 
3 30 300 2379 30 503 
3 30 76 10471 30 451 
3 30 189 3336 30 477 
3 30 210 3173 30 484 
3 30 325 1910 30 510 
3 30 132 3821 30 467 
3 30 515 1051 30 543 
3 30 31 14482 30 419 
3 30 89 6906 30 448 
3 30 311 1906 30 504 
3 30 324 2087 30 531 
3 30 234 2855 30 494 
3 30 317 2263 30 523 
4 29 405 1205 29 518 
4 29 423 1604 29 517 
4 29 411 1044 29 520 
4 29 470 1216 29 522 
4 29 206 3432 29 480 
4 29 105 5491 29 444 
4 29 56 8777 29 429 
4 29 524 1068 29 535 
4 29 373 1732 29 515 
4 29 389 1583 29 510 
4 29 47 10368 29 427 
4 29 297 1974 29 492 
4 29 268 2992 29 494 
4 29 417 1415 29 514 
4 29 164 3385 29 471 
4 29 94 5420 29 443 
4 29 384 1264 29 517 
4 29 454 1542 29 523 
4 29 252 2691 29 492 
4 29 117 4655 29 453 
4 29 247 1733 29 491 
4 29 187 2499 29 472 
4 29 180 2753 29 469 
4 29 311 2025 29 499 
4 29 453 1202 29 528 
4 29 225 2068 29 480 
4 29 419 1525 29 524 
4 29 430 1243 29 519 
4 29 221 1612 29 483 
4 29 249 2211 29 501 
4 29 222 2655 29 477 
4 29 243 2276 29 482 
4 29 196 2843 29 476 
4 29 346 1360 29 507 
4 29 61 9795 29 440 
4 29 412 1658 29 514 
4 29 395 1809 29 518 
4 29 442 1167 29 521 
4 29 118 6600 29 455 
4 29 42 11297 29 414 
4 29 390 1683 29 517 
4 29 43 14305 29 425 
4 29 299 2090 29 498 
4 29 125 5758 29 448 
4 29 332 2094 29 528 
4 29 469 1503 29 523 
4 29 100 4967 29 456 
4 29 52 12589 29 426 
4 29 413 986 29 538 
4 29 42 10915 29 426 
4 29 437 1102 29 521 
4 29 148 3619 29 461 
4 29 342 1642 29 508 
4 29 369 1761 29 509 
4 29 34 13768 29 419 
4 29 141 4443 29 475 
4 29 316 2134 29 500 
4 29 269 1948 29 508 
4 29 427 1150 29 527 
4 29 380 1687 29 510 
4 29 332 1502 29 521 
4 29 234 2557 29 477 
4 29 490 1248 29 533 
4 29 239 1780 29 480 
4 29 120 5666 29 473 
4 29 167 3509 29 467 
4 29 389 1528 29 533 
4 29 183 2932 29 466 
4 29 64 9104 29 433 
4 29 496 1039 29 530 
4 29 32 12634 29 418 
4 29 291 2846 29 494 
4 29 34 14228 29 423 
4 29 179 3435 29 468 
4 29 275 1875 29 496 
4 29 339 1634 29 502 
4 29 161 3068 29 469 
4 29 193 2826 29 470 
4 29 454 1685 29 526 
4 29 513 1021 29 532 
4 29 481 1221 29 562 
4 29 172 4032 29 467 
4 29 405 1638 29 537 
4 29 451 1132 29 520 
4 29 379 1300 29 510 
4 29 447 1013 29 524 
4 29 366 1440 29 510 
4 29 380 2058 29 508 
4 29 71 7364 29 443 
4 29 357 1324 29 504 
4 29 272 1617 29 491 
4 29 211 3590 29 475 
4 29 38 13402 29 428 
4 29 488 1179 29 529 
4 29 230 2406 29 481 
4 29 417 2188 29 516 
4 29 127 4748 29 460 
4 29 323 1861 29 501 
4 29 412 1858 29 518 
4 29 109 5484 29 449 
5 28 335 1240 28 498 
5 28 148 4863 28 454 
5 28 475 938 28 522 
5 28 438 1476 28 514 
5 28 379 2279 28 555 
5 28 227 2789 28 472 
5 28 86 6500 28 436 
5 28 409 1280 28 505 
5 28 77 4928 28 436 
5 28 35 11366 28 417 
5 28 482 786 28 523 
5 28 200 2680 28 465 
5 28 478 881 28 537 
5 28 207 2916 28 466 
5 28 415 1305 28 514 
5 28 414 1131 28 507 
5 28 323 1800 28 498 
5 28 67 9653 28 426 
5 28 158 3831 28 476 
5 28 381 1226 28 504 
5 28 412 1207 28 509 
5 28 236 1972 28 473 
5 28 334 1342 28 497 
5 28 282 1696 28 482 
5 28 369 1594 28 504 
5 28 450 1478 28 514 
5 28 31 13969 28 412 
5 28 168 2852 28 480 
5 28 337 1783 28 502 
5 28 95 6258 28 441 
5 28 347 1688 28 501 
5 28 213 2822 28 468 
5 28 327 1428 28 497 
5 28 443 1320 28 530 
5 28 323 1388 28 491 
5 28 434 1470 28 510 
5 28 313 2347 28 488 
5 28 233 3560 28 475 
5 28 141 3536 28 455 
5 28 481 1014 28 518 
5 28 524 779 28 530 
5 28 493 1026 28 545 
5 28 37 14685 28 420 
5 28 69 9172 28 424 
5 28 183 2727 28 463 
5 28 246 2023 28 476 
5 28 289 1254 28 488 
5 28 372 2152 28 499 
5 28 59 8424 28 431 
5 28 37 12343 28 413 
5 28 310 1648 28 493 
5 28 486 1185 28 518 
5 28 217 2485 28 473 
5 28 372 1658 28 499 
5 28 224 2853 28 473 
5 28 99 5334 28 467 
5 28 513 870 28 527 
5 28 291 1533 28 486 
5 28 142 2639 28 455 
5 28 329 1834 28 527 
5 28 318 2356 28 493 
5 28 33 15885 28 438 
5 28 402 1549 28 511 
5 28 184 3586 28 480 
5 28 233 2184 28 479 
5 28 517 1013 28 529 
5 28 227 1850 28 477 
5 28 411 1487 28 514 
5 28 400 1058 28 633 
5 28 379 1959 28 542 
5 28 297 2160 28 490 
5 28 76 7306 28 432 
5 28 484 1075 28 525 
5 28 57 7966 28 423 
5 28 479 827 28 522 
5 28 211 3195 28 483 
5 28 515 1291 28 529 
5 28 260 1801 28 482 
5 28 509 1187 28 527 
5 28 498 1361 28 519 
5 28 208 2194 28 472 
5 28 218 2842 28 465 
5 28 157 3836 28 461 
5 28 383 1224 28 501 
5 28 360 1643 28 501 
5 28 181 3707 28 457 
5 28 68 7111 28 447 
5 28 353 1670 28 497 
5 28 418 1063 28 513 
5 28 123 6743 28 444 
5 28 43 10714 28 423 
5 28 375 1332 28 499 
5 28 170 2799 28 465 
5 28 45 12254 28 432 
5 28 318 1784 28 491 
5 28 409 1143 28 506 
5 28 495 870 28 541 
5 28 458 1244 28 513 
5 28 238 3130 28 477 
5 28 220 1547 28 470 
6 27 453 1487 27 511 
6 27 426 1252 27 500 
6 27 507 961 27 517 
6 27 344 1074 27 488 
6 27 258 2507 27 493 
6 27 193 2934 27 455 
6 27 108 4843 27 441 
6 27 382 1660 27 495 
6 27 174 2742 27 456 
6 27 252 1699 27 471 
6 27 507 897 27 542 
6 27 443 854 27 504 
6 27 164 2431 27 455 
6 27 373 1584 27 491 
6 27 162 2286 27 469 
6 27 229 1768 27 462 
6 27 427 927 27 508 
6 27 486 999 27 525 
6 27 370 1954 27 492 
6 27 441 918 27 503 
6 27 421 1269 27 534 
6 27 353 1697 27 489 
6 27 254 2291 27 472 
6 27 81 6259 27 426 
6 27 375 1692 27 510 
6 27 471 1647 27 508 
6 27 41 10496 27 428 
6 27 479 1254 27 509 
6 27 211 1680 27 465 
6 27 122 4728 27 437 
6 27 525 835 27 525 
6 27 328 1936 27 481 
6 27 281 2469 27 484 
6 27 214 2769 27 461 
6 27 502 1102 27 520 
6 27 154 3615 27 445 
6 27 382 2139 27 499 
6 27 414 1289 27 501 
6 27 71 7391 27 428 
6 27 290 1691 27 493 
6 27 438 1710 27 504 
6 27 428 1238 27 505 
6 27 480 899 27 513 
6 27 189 2010 27 450 
6 27 482 1183 27 515 
6 27 341 1178 27 485 
6 27 29 12028 27 404 
6 27 148 5044 27 446 
6 27 237 2068 27 465 
6 27 120 5439 27 438 
6 27 260 2018 27 474 
6 27 150 3706 27 455 
6 27 477 1024 27 515 
6 27 419 1343 27 503 
6 27 339 1232 27 491 
6 27 251 1399 27 468 
6 27 257 2846 27 486 
6 27 514 934 27 514 
6 27 228 2029 27 469 
6 27 37 10735 27 406 
6 27 272 2307 27 497 
6 27 290 2086 27 476 
6 27 164 3934 27 452 
6 27 234 2230 27 464 
6 27 179 2598 27 455 
6 27 512 1110 27 515 
6 27 307 1733 27 506 
6 27 403 865 27 533 
6 27 35 12721 27 407 
6 27 64 8638 27 423 
6 27 166 3519 27 453 
6 27 74 6444 27 426 
6 27 162 3289 27 452 
6 27 189 2129 27 450 
6 27 113 4926 27 439 
6 27 143 4654 27 446 
6 27 110 6430 27 434 
6 27 528 974 27 518 
6 27 145 2727 27 447 
6 27 167 2219 27 466 
6 27 158 3155 27 446 
6 27 241 1780 27 465 
6 27 430 935 27 508 
6 27 443 1130 27 503 
6 27 92 8089 27 433 
6 27 332 1263 27 484 
6 27 75 6645 27 429 
6 27 390 1040 27 517 
6 27 37 10832 27 407 
6 27 99 5623 27 428 
6 27 134 5025 27 448 
6 27 30 13332 27 413 
6 27 282 2124 27 476 
6 27 32 10910 27 403 
6 27 156 3695 27 469 
6 27 420 1951 27 501 
6 27 200 3031 27 461 
6 27 521 1532 27 515 
6 27 270 1717 27 477 
6 27 170 3089 27 451 
7 26 29 11636 26 418 
7 26 146 3639 26 435 
7 26 87 5509 26 424 
7 26 202 2377 26 472 
7 26 168 2246 26 446 
7 26 411 1043 26 508 
7 26 498 762 26 511 
7 26 154 3961 26 441 
7 26 525 912 26 537 
7 26 238 2591 26 458 
7 26 439 1142 26 500 
7 26 380 1877 26 486 
7 26 256 2217 26 471 
7 26 319 1401 26 474 
7 26 505 1252 26 512 
7 26 103 4228 26 426 
7 26 118 5120 26 430 
7 26 392 747 26 490 
7 26 472 745 26 503 
7 26 327 2040 26 478 
7 26 498 1081 26 525 
7 26 62 6744 26 411 
7 26 482 1010 26 519 
7 26 511 765 26 507 
7 26 155 3464 26 449 
7 26 87 5790 26 418 
7 26 59 7822 26 414 
7 26 367 1364 26 488 
7 26 94 4357 26 425 
7 26 218 2644 26 473 
7 26 35 10249 26 405 
7 26 200 2029 26 447 
7 26 467 1417 26 502 
7 26 386 1647 26 496 
7 26 380 1426 26 489 
7 26 522 870 26 508 
7 26 179 2565 26 447 
7 26 114 3270 26 433 
7 26 451 1417 26 503 
7 26 456 810 26 499 
7 26 291 1827 26 473 
7 26 50 8715 26 407 
7 26 36 11208 26 398 
7 26 300 2128 26 493 
7 26 383 1266 26 487 
7 26 486 1039 26 504 
7 26 280 1693 26 470 
7 26 510 701 26 508 
7 26 74 6537 26 442 
7 26 124 3665 26 431 
7 26 390 1162 26 493 
7 26 271 1561 26 463 
7 26 89 7871 26 428 
7 26 443 1493 26 499 
7 26 501 811 26 512 
7 26 151 5504 26 440 
7 26 293 1302 26 475 
7 26 272 1313 26 464 
7 26 188 2508 26 464 
7 26 486 843 26 502 
7 26 221 2381 26 460 
7 26 438 1006 26 493 
7 26 348 1916 26 483 
7 26 418 1133 26 493 
7 26 300 2111 26 472 
7 26 145 4574 26 457 
7 26 299 1891 26 474 
7 26 434 977 26 496 
7 26 388 1459 26 491 
7 26 511 1222 26 507 
7 26 85 4785 26 424 
7 26 153 3321 26 440 
7 26 525 1147 26 517 
7 26 71 8754 26 415 
7 26 340 1500 26 497 
7 26 59 8765 26 414 
7 26 365 1700 26 487 
7 26 399 1935 26 488 
7 26 412 1426 26 494 
7 26 124 3053 26 432 
7 26 274 2366 26 482 
7 26 125 3608 26 427 
7 26 342 1225 26 482 
7 26 287 1911 26 470 
7 26 107 3783 26 431 
7 26 51 9107 26 409 
7 26 106 5130 26 431 
7 26 342 1537 26 477 
7 26 436 1181 26 500 
7 26 163 2109 26 441 
7 26 202 2506 26 456 
7 26 114 4719 26 427 
7 26 428 1192 26 499 
7 26 354 1177 26 480 
7 26 486 1254 26 507 
7 26 85 6932 26 419 
7 26 438 1215 26 500 
7 26 182 2209 26 444 
7 26 389 1139 26 493 
7 26 67 6491 26 414 
8 25 223 2680 25 453 
8 25 131 2865 25 425 
8 25 94 4369 25 421 
8 25 480 1174 25 500 
8 25 426 1092 25 492 
8 25 257 1848 25 452 
8 25 48 8864 25 423 
8 25 497 952 25 497 
8 25 230 2209 25 456 
8 25 127 5069 25 422 
8 25 270 1955 25 476 
8 25 400 1068 25 480 
8 25 319 1552 25 474 
8 25 317 1488 25 468 
8 25 389 1532 25 487 
8 25 450 1214 25 648 
8 25 277 1459 25 466 
8 25 255 2611 25 458 
8 25 204 2225 25 447 
8 25 526 787 25 507 
8 25 332 1349 25 473 
8 25 399 1011 25 481 
8 25 412 1026 25 531 
8 25 111 4402 25 422 
8 25 117 2866 25 426 
8 25 353 803 25 472 
8 25 190 1958 25 446 
8 25 37 9239 25 398 
8 25 103 4120 25 423 
8 25 28 12230 25 384 
8 25 85 6195 25 431 
8 25 106 3584 25 420 
8 25 167 4285 25 439 
8 25 105 5742 25 439 
8 25 135 3811 25 439 
8 25 30 12263 25 397 
8 25 460 1040 25 496 
8 25 141 3683 25 428 
8 25 424 1596 25 491 
8 25 143 3576 25 426 
8 25 216 2498 25 452 
8 25 390 1594 25 479 
8 25 321 1921 25 468 
8 25 304 1650 25 464 
8 25 316 1673 25 468 
8 25 324 1572 25 495 
8 25 507 853 25 501 
8 25 76 6940 25 428 
8 25 329 1611 25 472 
8 25 343 1569 25 469 
8 25 60 5732 25 409 
8 25 350 1758 25 496 
8 25 368 1629 25 481 
8 25 342 1705 25 472 
