fabricas clientes rutas costo cantaristas tiempo 
27 29 673 4171 29 816 
28 29 1473 2242 29 986 
28 29 588 5344 29 802 
28 29 1542 1271 29 990 
28 29 499 3919 29 796 
28 29 636 4112 29 818 
28 29 855 3142 29 891 
28 29 1453 1603 29 989 
28 29 1023 2663 29 922 
28 29 1425 1164 29 981 
28 29 846 2804 29 887 
1 30 71 8006 30 430 
1 30 44 12458 30 411 
1 30 71 8276 30 424 
1 30 255 1678 30 479 
1 30 432 1419 30 522 
1 30 180 3734 30 461 
1 30 304 1771 30 489 
1 30 357 1134 30 506 
1 30 115 4440 30 440 
1 30 399 1507 30 521 
2 30 364 1839 30 506 
2 30 51 12313 30 421 
2 30 223 2055 30 480 
2 30 399 1680 30 523 
2 30 85 7790 30 433 
2 30 338 1035 30 503 
2 30 486 1167 30 527 
2 30 417 1490 30 515 
2 30 301 2038 30 494 
2 30 81 4817 30 440 
3 30 150 4338 30 488 
3 30 208 4111 30 494 
3 30 523 933 30 547 
3 30 138 3760 30 462 
3 30 516 999 30 541 
3 30 81 4862 30 445 
3 30 296 1515 30 501 
3 30 386 1561 30 531 
3 30 415 1605 30 525 
3 30 395 1781 30 536 
4 30 543 1130 30 572 
4 30 119 4942 30 472 
4 30 283 2657 30 527 
4 30 168 4639 30 500 
4 30 415 1826 30 536 
4 30 389 1354 30 547 
4 30 75 10520 30 476 
4 30 272 2031 30 519 
4 30 522 1095 30 561 
4 30 514 925 30 556 
5 30 438 1427 30 589 
5 30 451 2019 30 550 
5 30 153 5109 30 504 
5 30 501 1688 30 566 
5 30 278 3526 30 559 
5 30 189 3890 30 513 
5 30 178 3968 30 509 
5 30 578 1112 30 578 
5 30 517 1295 30 621 
5 30 541 1329 30 571 
6 30 305 2186 30 1094 
6 30 159 4125 30 523 
6 30 117 5318 30 502 
6 30 279 2491 30 561 
6 30 300 2648 30 537 
6 30 499 1759 30 572 
6 30 559 1186 30 783 
6 30 310 2679 30 580 
6 30 85 9243 30 522 
6 30 628 1633 30 595 
7 30 102 10503 30 496 
7 30 294 2537 30 544 
7 30 325 2800 30 550 
7 30 287 2972 30 547 
7 30 383 1938 30 562 
7 30 521 1906 30 593 
7 30 125 6678 30 500 
7 30 478 1299 30 621 
7 30 232 3778 30 527 
7 30 123 7701 30 624 
8 30 702 1221 30 636 
8 30 287 3840 30 570 
8 30 665 1177 30 643 
8 30 574 1536 30 645 
8 30 652 1224 30 624 
8 30 178 4599 30 528 
8 30 431 1874 30 581 
8 30 390 2047 30 601 
8 30 40 16911 30 477 
8 30 647 1380 30 616 
9 30 258 2252 30 572 
9 30 354 2796 30 578 
9 30 216 4930 30 545 
9 30 540 1524 30 626 
9 30 714 1600 30 654 
9 30 552 1707 30 624 
9 30 329 3818 30 573 
9 30 396 2708 30 609 
9 30 128 5235 30 523 
9 30 451 1991 30 640 
10 30 338 2719 30 600 
10 30 40 23370 30 512 
10 30 629 1277 30 651 
10 30 207 5440 30 557 
10 30 112 8424 30 530 
10 30 48 18739 30 499 
10 30 537 1758 30 622 
10 30 299 3857 30 631 
10 30 125 8097 30 546 
10 30 700 1113 30 654 
11 30 151 6217 30 575 
11 30 66 13291 30 543 
11 30 490 1864 30 880 
11 30 148 9147 30 558 
11 30 370 2664 30 605 
11 30 239 4154 30 578 
11 30 541 1432 30 639 
11 30 205 5867 30 566 
11 30 76 13197 30 528 
11 30 42 20150 30 518 
12 30 579 1866 30 698 
12 30 823 1300 30 732 
12 30 341 3827 30 637 
12 30 309 4273 30 599 
12 30 309 3508 30 1128 
12 30 782 1491 30 696 
12 30 680 1949 30 719 
12 30 830 1364 30 1238 
12 30 311 3391 30 601 
12 30 194 5025 30 575 
13 30 641 1919 30 693 
13 30 815 1779 30 728 
13 30 831 1677 30 757 
13 30 357 3066 30 625 
13 30 323 4590 30 618 
13 30 73 18316 30 565 
13 30 862 1610 30 747 
13 30 874 1604 30 722 
13 30 743 1275 30 711 
13 30 373 4366 30 657 
14 30 530 1862 30 687 
14 30 930 1462 30 737 
14 30 650 2944 30 696 
14 30 747 1721 30 722 
14 30 494 2386 30 660 
14 30 172 6346 30 594 
14 30 666 1631 30 709 
14 30 402 1859 30 662 
14 30 715 1288 30 715 
14 30 664 2032 30 695 
15 30 848 2381 30 754 
15 30 196 8005 30 602 
15 30 745 2243 30 718 
15 30 942 1198 30 1113 
15 30 745 1778 30 719 
15 30 330 3596 30 633 
15 30 949 1489 30 764 
15 30 34 33145 30 783 
15 30 461 3474 30 669 
15 30 282 4468 30 625 
16 30 92 15450 30 582 
16 30 978 1484 30 774 
16 30 790 1817 30 743 
16 30 909 1632 30 757 
16 30 299 4213 30 637 
16 30 561 2878 30 694 
16 30 866 2082 30 747 
16 30 259 7647 30 627 
16 30 89 18836 30 583 
16 30 653 3299 30 707 
17 30 794 2628 30 745 
17 30 586 3180 30 721 
17 30 1014 1647 30 784 
17 30 172 8494 30 617 
17 30 350 3165 30 659 
17 30 849 2509 30 772 
17 30 429 4287 30 728 
17 30 119 13939 30 606 
17 30 185 12963 30 632 
17 30 408 3587 30 685 
18 30 44 25610 30 603 
18 30 389 3940 30 674 
18 30 517 3375 30 717 
18 30 1106 1485 30 819 
18 30 210 7482 30 637 
18 30 865 2161 30 774 
18 30 428 3030 30 744 
18 30 407 3702 30 684 
18 30 787 1767 30 777 
18 30 457 3372 30 726 
19 30 508 2670 30 714 
19 30 331 4917 30 671 
19 30 636 2616 30 736 
19 30 361 5212 30 695 
19 30 961 1460 30 798 
19 30 604 2203 30 775 
19 30 473 4091 30 705 
19 30 730 3312 30 855 
19 30 532 2969 30 737 
19 30 845 1875 30 776 
20 30 928 2478 30 863 
20 30 523 3785 30 739 
20 30 775 2153 30 833 
20 30 1218 1881 30 902 
20 30 671 2655 30 758 
20 30 1187 2558 30 865 
20 30 210 11694 30 668 
20 30 1107 1446 30 863 
20 30 1084 2318 30 833 
20 30 758 2363 30 780 
21 30 874 2777 30 851 
21 30 1002 1859 30 847 
21 30 1050 2014 30 839 
21 30 396 4349 30 725 
21 30 561 4183 30 764 
21 30 655 3632 30 766 
21 30 108 22503 30 657 
21 30 430 4179 30 717 
21 30 55 22496 30 1120 
21 30 956 1671 30 830 
22 30 418 4591 30 726 
22 30 376 5283 30 715 
22 30 494 3168 30 756 
22 30 700 2528 30 830 
22 30 220 10682 30 686 
22 30 576 3949 30 757 
22 30 168 13490 30 692 
22 30 1008 1837 30 867 
22 30 751 3106 30 827 
22 30 478 3554 30 776 
23 30 200 9177 30 681 
23 30 293 9230 30 740 
23 30 354 5548 30 789 
23 30 370 9131 30 736 
23 30 865 2568 30 823 
23 30 927 1766 30 841 
23 30 815 2947 30 812 
23 30 92 19433 30 651 
23 30 1108 2169 30 1196 
23 30 375 6345 30 724 
24 30 681 4967 30 845 
24 30 535 4816 30 805 
24 30 398 6167 30 1206 
24 30 1239 1431 30 918 
24 30 858 4023 30 1080 
24 30 1039 1911 30 871 
24 30 63 33380 30 656 
24 30 658 3726 30 800 
24 30 579 4684 30 781 
24 30 413 6475 30 747 
25 30 198 10669 30 733 
25 30 163 17283 30 692 
25 30 690 3573 30 816 
25 30 175 11919 30 1338 
25 30 881 3713 30 854 
25 30 1159 1874 30 905 
25 30 138 23754 30 746 
25 30 1404 1961 30 951 
25 30 48 29823 30 676 
25 30 420 5254 30 756 
26 30 369 6266 30 758 
26 30 1353 1591 30 947 
26 30 1012 3129 30 903 
26 30 787 3291 30 848 
26 30 473 3795 30 786 
26 30 928 3265 30 873 
26 30 1399 2470 30 951 
26 30 931 3449 30 890 
26 30 735 4584 30 851 
26 30 1147 2775 30 928 
27 30 990 2169 30 934 
27 30 1399 1900 30 974 
27 30 681 4100 30 825 
27 30 430 6630 30 771 
27 30 889 4689 30 912 
27 30 1153 2269 30 921 
27 30 928 3143 30 1571 
27 30 48 46142 30 742 
27 30 179 18047 30 718 
27 30 1236 2677 30 941 
28 30 35 48916 30 694 
28 30 692 3854 30 858 
28 30 541 6768 30 831 
28 30 80 31748 30 700 
28 30 878 2834 30 1903 
28 30 1335 2310 30 979 
28 30 235 12109 30 782 
28 30 1214 2035 30 984 
28 30 1553 1929 30 1005 
28 30 1430 1599 30 985 
29 30 1552 1805 30 1054 
29 30 602 4497 30 857 
29 30 1635 1865 30 1033 
29 30 1337 3628 30 981 
29 30 158 23061 30 737 
29 30 107 36729 30 735 
29 30 627 4509 30 1219 
29 30 1424 3279 30 1010 
29 30 1304 2415 30 1000 
29 30 169 17795 30 755 
1 31 239 1482 31 490 
1 31 380 1418 31 516 
1 31 69 7904 31 436 
1 31 116 5197 31 468 
1 31 253 2629 31 666 
1 31 357 1939 31 533 
1 31 193 3907 31 476 
1 31 258 1901 31 491 
1 31 232 2989 31 484 
1 31 100 5789 31 447 
2 31 431 1155 31 556 
2 31 196 4647 31 501 
2 31 402 1323 31 538 
2 31 345 1395 31 518 
2 31 175 4027 31 479 
2 31 239 3736 31 498 
2 31 160 3538 31 476 
2 31 210 4314 31 511 
2 31 471 1281 31 540 
2 31 311 2131 31 518 
3 31 356 1785 31 536 
3 31 410 1526 31 541 
3 31 221 3191 31 522 
3 31 33 16014 31 436 
3 31 176 4995 31 493 
3 31 228 3155 31 524 
3 31 412 1483 31 573 
3 31 166 3817 31 511 
3 31 466 1545 31 557 
3 31 48 12175 31 465 
4 31 131 6490 31 508 
4 31 382 1581 31 551 
4 31 304 2237 31 564 
4 31 349 2301 31 543 
4 31 454 1384 31 564 
4 31 57 16633 31 477 
4 31 321 2617 31 538 
4 31 274 2539 31 532 
4 31 279 2686 31 531 
4 31 259 2021 31 539 
5 31 456 1924 31 570 
5 31 582 1593 31 613 
5 31 218 4609 31 557 
5 31 490 1753 31 580 
5 31 242 3268 31 530 
5 31 301 2396 31 540 
5 31 487 1562 31 587 
5 31 165 4316 31 564 
5 31 479 2104 31 592 
5 31 366 2680 31 572 
6 31 195 5285 31 520 
6 31 211 4800 31 543 
6 31 629 2004 31 607 
6 31 328 4250 31 558 
6 31 565 1497 31 600 
6 31 625 1323 31 638 
6 31 227 4553 31 534 
6 31 238 4352 31 548 
6 31 283 2969 31 562 
6 31 593 1516 31 617 
7 31 444 1621 31 605 
7 31 523 1552 31 640 
7 31 309 4002 31 563 
7 31 654 1221 31 626 
7 31 618 1323 31 619 
7 31 89 12639 31 560 
7 31 337 1781 31 566 
7 31 62 11570 31 497 
7 31 139 5510 31 541 
7 31 384 3097 31 580 
8 31 637 1103 31 723 
8 31 592 1666 31 628 
8 31 157 7351 31 543 
8 31 647 1266 31 637 
8 31 144 5574 31 535 
8 31 535 2213 31 633 
8 31 225 4515 31 557 
8 31 531 1761 31 652 
8 31 285 2687 31 600 
8 31 135 5508 31 552 
9 31 182 4964 31 555 
9 31 342 2019 31 610 
9 31 67 16591 31 521 
9 31 253 3852 31 569 
9 31 468 1944 31 632 
9 31 113 8096 31 589 
9 31 566 1917 31 666 
9 31 775 948 31 683 
9 31 354 2382 31 594 
9 31 116 9612 31 539 
10 31 679 1803 31 669 
10 31 177 6285 31 569 
10 31 672 1889 31 666 
10 31 613 1277 31 672 
10 31 331 4721 31 613 
10 31 145 8883 31 561 
10 31 742 1385 31 704 
10 31 208 7182 31 575 
10 31 36 21826 31 520 
10 31 602 1672 31 670 
11 31 392 3630 31 642 
11 31 655 1983 31 684 
11 31 461 2498 31 642 
11 31 180 5049 31 575 
11 31 583 2220 31 679 
11 31 671 1847 31 689 
11 31 576 1961 31 662 
11 31 253 4884 31 602 
11 31 269 4171 31 605 
11 31 78 18272 31 579 
12 31 643 2576 31 687 
12 31 333 3487 31 673 
12 31 734 2159 31 704 
12 31 506 1938 31 683 
12 31 745 1988 31 704 
12 31 121 12154 31 572 
12 31 232 4787 31 642 
12 31 661 2590 31 710 
12 31 260 4788 31 609 
12 31 318 3579 31 639 
13 31 916 1713 31 748 
13 31 537 1941 31 693 
13 31 306 4012 31 628 
13 31 443 3537 31 657 
13 31 458 3351 31 749 
13 31 467 2963 31 705 
13 31 63 18772 31 569 
13 31 864 1752 31 733 
13 31 758 2420 31 789 
13 31 197 7059 31 618 
14 31 837 1689 31 780 
14 31 550 4274 31 757 
14 31 63 21925 31 574 
14 31 562 2944 31 701 
14 31 730 1770 31 731 
14 31 725 1565 31 816 
14 31 440 2843 31 670 
14 31 831 2151 31 742 
14 31 963 1452 31 760 
14 31 480 2791 31 676 
15 31 560 3027 31 726 
15 31 602 1885 31 711 
15 31 709 2498 31 767 
15 31 927 1831 31 785 
15 31 842 1943 31 763 
15 31 770 2513 31 770 
15 31 719 2047 31 726 
15 31 888 1842 31 772 
15 31 372 4149 31 669 
15 31 583 3666 31 716 
16 31 662 3340 31 750 
16 31 597 3433 31 721 
16 31 94 16796 31 676 
16 31 418 3707 31 740 
16 31 1021 1925 31 821 
16 31 591 3364 31 735 
16 31 589 2923 31 757 
16 31 495 2590 31 701 
16 31 1018 2170 31 796 
16 31 801 1864 31 782 
17 31 836 1748 31 777 
17 31 166 10399 31 652 
17 31 840 2319 31 1461 
17 31 60 20647 31 613 
17 31 954 1166 31 832 
17 31 232 8818 31 653 
17 31 90 13471 31 633 
17 31 142 8373 31 628 
17 31 491 4087 31 712 
17 31 531 1979 31 715 
18 31 205 9665 31 648 
18 31 442 3825 31 715 
18 31 909 1619 31 825 
18 31 1067 2275 31 922 
18 31 628 3107 31 797 
18 31 110 13436 31 631 
18 31 271 5825 31 695 
18 31 578 3232 31 778 
18 31 1048 1559 31 841 
18 31 1125 1828 31 844 
19 31 94 14581 31 667 
19 31 314 6617 31 682 
19 31 870 2723 31 826 
19 31 1222 1730 31 865 
19 31 862 2329 31 857 
19 31 844 2547 31 796 
19 31 697 3418 31 778 
19 31 973 1865 31 866 
19 31 337 5817 31 696 
19 31 1079 2169 31 839 
20 31 263 7751 31 710 
20 31 502 4814 31 1149 
20 31 1029 2057 31 851 
20 31 95 24775 31 653 
20 31 1037 2188 31 869 
20 31 202 12738 31 684 
20 31 1240 1781 31 887 
20 31 1271 2003 31 903 
20 31 171 9360 31 673 
20 31 709 2616 31 797 
21 31 1105 1607 31 1553 
21 31 350 6642 31 746 
21 31 281 8731 31 704 
21 31 389 5537 31 728 
21 31 905 2583 31 836 
21 31 852 3158 31 828 
21 31 1055 2067 31 861 
21 31 79 25013 31 646 
21 31 1095 2115 31 1168 
21 31 1130 2555 31 904 
22 31 1030 2087 31 923 
22 31 1165 2212 31 920 
22 31 1030 2156 31 876 
22 31 570 3138 31 823 
22 31 543 4021 31 786 
22 31 1005 2328 31 892 
22 31 132 15688 31 698 
22 31 1269 1620 31 916 
22 31 816 2833 31 835 
22 31 681 2941 31 856 
23 31 902 3188 31 858 
23 31 85 29180 31 687 
23 31 316 6689 31 772 
23 31 1105 1859 31 888 
23 31 755 3258 31 824 
23 31 125 14132 31 681 
23 31 357 7692 31 740 
23 31 782 3199 31 832 
23 31 64 34683 31 693 
23 31 600 4399 31 790 
24 31 1449 1536 31 973 
24 31 358 8316 31 751 
24 31 317 7512 31 740 
24 31 168 12905 31 705 
24 31 969 2043 31 880 
24 31 1105 2701 31 931 
24 31 1345 2353 31 954 
24 31 874 2913 31 860 
24 31 355 6154 31 767 
24 31 102 23374 31 691 
25 31 165 12611 31 736 
25 31 1129 3460 31 930 
25 31 863 3414 31 874 
25 31 266 9441 31 739 
25 31 252 13677 31 744 
25 31 1309 2167 31 974 
25 31 1264 2094 31 1159 
25 31 621 4093 31 824 
25 31 621 3768 31 950 
25 31 1461 1572 31 1007 
26 31 1399 2222 31 992 
26 31 1329 2870 31 1015 
26 31 1123 2816 31 928 
26 31 99 21602 31 1184 
26 31 113 26839 31 726 
26 31 1116 3754 31 939 
26 31 188 18829 31 754 
26 31 689 4675 31 857 
26 31 1466 2236 31 996 
26 31 1302 1880 31 971 
27 31 655 6328 31 854 
27 31 1488 1838 31 1078 
27 31 1358 2317 31 1029 
27 31 1497 2293 31 1042 
27 31 559 4842 31 838 
27 31 154 25652 31 773 
27 31 818 3256 31 974 
27 31 56 37155 31 737 
27 31 1239 2871 31 978 
27 31 268 11725 31 1470 
28 31 1620 1718 31 1043 
28 31 1090 2611 31 977 
28 31 446 9446 31 831 
28 31 330 9105 31 791 
28 31 1183 2522 31 1504 
28 31 248 13637 31 788 
28 31 523 5423 31 835 
28 31 520 6906 31 865 
28 31 472 8338 31 822 
28 31 1290 3138 31 1085 
29 31 1411 2766 31 1629 
29 31 1636 2403 31 1082 
29 31 684 6401 31 1012 
29 31 1631 2448 31 1068 
29 31 1114 2178 31 996 
29 31 37 59424 31 725 
29 31 910 3613 31 1135 
29 31 607 7590 31 884 
29 31 973 3758 31 996 
29 31 1086 3199 31 1331 
30 31 1739 2489 31 1094 
30 31 1362 2139 31 1107 
30 31 278 8270 31 862 
30 31 471 6702 31 875 
30 31 1256 3091 31 1283 
30 31 1672 2727 31 1071 
30 31 51 40303 31 744 
30 31 493 9920 31 882 
30 31 885 4187 31 960 
30 31 155 19071 31 773 
1 32 171 3840 32 490 
1 32 457 1773 32 580 
1 32 115 7535 32 688 
1 32 246 2532 32 718 
1 32 341 1825 32 726 
1 32 179 4062 32 681 
1 32 136 3998 32 683 
1 32 231 3690 32 1079 
1 32 151 3358 32 553 
1 32 153 4392 32 555 
2 32 164 4882 32 604 
2 32 347 1811 32 763 
2 32 69 12420 32 688 
2 32 425 1667 32 570 
2 32 446 1868 32 569 
2 32 250 2941 32 533 
2 32 362 1614 32 567 
2 32 157 5034 32 499 
2 32 425 1530 32 575 
2 32 196 4578 32 507 
3 32 273 3301 32 1209 
3 32 326 1825 32 552 
3 32 448 2339 32 654 
3 32 400 2242 32 578 
3 32 267 2504 32 567 
3 32 572 1320 32 590 
3 32 76 7301 32 594 
3 32 323 2751 32 545 
3 32 552 1614 32 590 
3 32 248 2918 32 535 
4 32 476 1339 32 609 
4 32 345 2261 32 564 
4 32 508 2238 32 594 
4 32 212 5875 32 545 
4 32 119 8181 32 510 
4 32 314 2372 32 555 
4 32 550 1705 32 635 
4 32 66 17330 32 502 
4 32 614 1515 32 618 
4 32 500 1648 32 620 
5 32 37 19006 32 550 
5 32 470 1800 32 614 
5 32 486 1958 32 656 
5 32 177 6194 32 605 
5 32 599 1788 32 623 
5 32 132 6591 32 560 
5 32 128 7935 32 520 
5 32 328 2913 32 599 
5 32 623 1122 32 919 
5 32 234 3400 32 877 
6 32 580 1249 32 906 
6 32 365 2077 32 822 
6 32 351 3202 32 785 
6 32 486 1813 32 620 
6 32 657 1863 32 642 
6 32 51 18178 32 1099 
6 32 692 1525 32 640 
6 32 72 11350 32 524 
6 32 182 5724 32 580 
6 32 240 5398 32 559 
7 32 417 2404 32 616 
7 32 660 2098 32 659 
7 32 441 2203 32 608 
7 32 612 1612 32 651 
7 32 123 10388 32 532 
7 32 71 19071 32 533 
7 32 647 1125 32 712 
7 32 184 5310 32 569 
7 32 518 2091 32 622 
7 32 171 5262 32 548 
8 32 663 1660 32 674 
8 32 619 1730 32 672 
8 32 384 3494 32 608 
8 32 243 4556 32 964 
8 32 318 3152 32 612 
8 32 111 8251 32 540 
8 32 631 1744 32 656 
8 32 753 1574 32 689 
8 32 771 1678 32 692 
8 32 272 5616 32 579 
9 32 746 1519 32 687 
9 32 758 1932 32 757 
9 32 806 906 32 752 
9 32 574 1887 32 664 
9 32 234 5458 32 620 
9 32 550 2209 32 851 
9 32 392 2576 32 626 
9 32 356 2690 32 620 
9 32 517 1900 32 665 
9 32 254 5859 32 612 
10 32 576 1733 32 742 
10 32 80 13927 32 1237 
10 32 506 2287 32 733 
10 32 808 1397 32 718 
10 32 773 1478 32 704 
10 32 508 2743 32 658 
10 32 840 1438 32 734 
10 32 667 2266 32 688 
10 32 628 1756 32 693 
10 32 701 2331 32 735 
11 32 681 2096 32 719 
11 32 59 17216 32 576 
11 32 612 2203 32 720 
11 32 357 3519 32 670 
11 32 631 2015 32 698 
11 32 395 3682 32 662 
11 32 553 2793 32 691 
11 32 296 6081 32 630 
11 32 495 2810 32 681 
11 32 181 8257 32 632 
12 32 207 9500 32 1208 
12 32 55 21962 32 566 
12 32 761 2764 32 733 
12 32 618 2061 32 715 
12 32 47 25122 32 569 
12 32 877 1774 32 757 
12 32 929 1208 32 770 
12 32 596 2855 32 699 
12 32 249 5606 32 626 
12 32 793 1108 32 741 
13 32 624 2344 32 745 
13 32 714 1934 32 733 
13 32 339 6347 32 678 
13 32 544 2479 32 738 
13 32 435 3832 32 671 
13 32 435 3633 32 705 
13 32 61 22911 32 584 
13 32 231 6957 32 623 
13 32 786 2043 32 744 
13 32 173 9115 32 617 
14 32 96 19892 32 596 
14 32 284 5945 32 665 
14 32 977 1746 32 782 
14 32 543 2338 32 729 
14 32 875 1424 32 765 
14 32 644 2288 32 746 
14 32 1020 1648 32 786 
14 32 698 1898 32 736 
14 32 146 10125 32 618 
14 32 298 6115 32 653 
15 32 801 2408 32 797 
15 32 957 1491 32 826 
15 32 785 2370 32 804 
15 32 463 3842 32 725 
15 32 348 7074 32 729 
15 32 46 33152 32 637 
15 32 139 13176 32 641 
15 32 337 5435 32 720 
15 32 970 2312 32 806 
15 32 806 2733 32 796 
16 32 164 12509 32 1034 
16 32 936 1975 32 823 
16 32 151 14634 32 642 
16 32 85 22883 32 642 
16 32 404 4467 32 747 
16 32 981 1577 32 829 
16 32 510 3475 32 726 
16 32 917 2037 32 799 
16 32 739 2940 32 795 
16 32 1025 1802 32 860 
17 32 153 8931 32 668 
17 32 771 2502 32 804 
17 32 1039 1737 32 846 
17 32 781 2103 32 798 
17 32 645 3334 32 806 
17 32 834 2362 32 907 
17 32 651 2677 32 938 
17 32 1052 2711 32 844 
17 32 698 3071 32 784 
17 32 203 7357 32 718 
18 32 53 26040 32 642 
18 32 635 4204 32 773 
18 32 662 3553 32 791 
18 32 1103 1588 32 890 
18 32 401 4469 32 736 
18 32 1202 1655 32 952 
18 32 1214 1581 32 1525 
18 32 652 3894 32 794 
18 32 604 2879 32 761 
18 32 433 5298 32 727 
19 32 1108 1622 32 862 
19 32 632 4323 32 793 
19 32 348 7398 32 719 
19 32 693 3351 32 788 
19 32 1201 2814 32 894 
19 32 134 15761 32 670 
19 32 694 2497 32 818 
19 32 1164 1165 32 902 
19 32 931 2327 32 835 
19 32 84 27091 32 671 
20 32 1295 2257 32 945 
20 32 100 24171 32 667 
20 32 1227 1455 32 893 
20 32 71 24854 32 664 
20 32 720 3024 32 821 
20 32 1317 2245 32 920 
20 32 419 6099 32 898 
20 32 878 2861 32 850 
20 32 516 5685 32 767 
20 32 247 10477 32 703 
21 32 570 4913 32 782 
21 32 923 2644 32 857 
21 32 1317 1635 32 921 
21 32 241 11425 32 712 
21 32 34 47924 32 646 
21 32 503 2892 32 768 
21 32 1030 2664 32 893 
21 32 220 12066 32 730 
21 32 148 16109 32 710 
21 32 1186 2864 32 899 
22 32 213 8938 32 789 
22 32 137 24198 32 698 
22 32 1189 2119 32 937 
22 32 875 3151 32 953 
22 32 870 2518 32 871 
22 32 535 5402 32 800 
22 32 537 4053 32 799 
22 32 812 3387 32 875 
22 32 802 3258 32 860 
22 32 142 23345 32 739 
23 32 167 16474 32 770 
23 32 400 7837 32 780 
23 32 214 11889 32 788 
23 32 664 4691 32 827 
23 32 680 3971 32 827 
23 32 1455 1836 32 971 
23 32 750 3592 32 859 
23 32 1065 2640 32 902 
23 32 1063 2891 32 959 
23 32 103 28715 32 741 
24 32 866 1983 32 892 
24 32 1142 2336 32 956 
24 32 1286 3168 32 967 
24 32 845 3895 32 893 
24 32 832 3770 32 914 
24 32 962 3136 32 1640 
24 32 309 12409 32 782 
24 32 288 9397 32 753 
24 32 1208 2271 32 949 
24 32 661 3033 32 894 
25 32 322 10545 32 770 
25 32 528 7329 32 838 
25 32 266 11482 32 774 
25 32 1154 2815 32 985 
25 32 1552 1858 32 1030 
25 32 363 8843 32 780 
25 32 1411 2565 32 1012 
25 32 661 3876 32 848 
25 32 913 2567 32 930 
25 32 1294 2720 32 981 
26 32 965 2922 32 928 
26 32 349 6347 32 793 
26 32 1473 2400 32 1009 
26 32 217 14113 32 776 
26 32 1504 2008 32 1009 
26 32 1105 3637 32 1823 
26 32 267 15393 32 768 
26 32 322 11891 32 780 
26 32 1626 2520 32 1048 
26 32 1004 4278 32 925 
27 32 295 12612 32 793 
27 32 930 5150 32 936 
27 32 1633 2156 32 1051 
27 32 862 4612 32 941 
27 32 708 2704 32 879 
27 32 342 8365 32 839 
27 32 1312 1546 32 1007 
27 32 499 7391 32 851 
27 32 103 27342 32 735 
27 32 1260 2104 32 989 
28 32 1674 1631 32 1229 
28 32 509 9559 32 863 
28 32 789 3816 32 911 
28 32 196 15074 32 777 
28 32 1436 2995 32 1031 
28 32 1529 2143 32 1056 
28 32 1462 2438 32 1050 
28 32 966 2424 32 942 
28 32 1193 2745 32 998 
28 32 1575 2245 32 2012 
29 32 257 9268 32 828 
29 32 1768 2024 32 1099 
29 32 1093 3515 32 981 
29 32 1667 1433 32 1955 
29 32 1289 2497 32 1015 
29 32 129 22353 32 765 
29 32 282 16514 32 802 
29 32 700 7492 32 933 
29 32 125 30595 32 760 
29 32 561 7319 32 865 
30 32 778 3958 32 927 
30 32 917 5202 32 950 
30 32 1442 3163 32 1051 
30 32 1821 3036 32 1118 
30 32 1174 4425 32 1026 
30 32 1759 3357 32 1105 
30 32 377 9422 32 840 
30 32 1331 1747 32 1029 
30 32 267 13888 32 807 
30 32 120 35018 32 771 
31 32 1867 1748 32 1178 
31 32 300 11671 32 834 
31 32 1009 4523 32 1000 
31 32 718 6073 32 926 
31 32 272 15498 32 826 
31 32 163 22652 32 1580 
31 32 1632 2315 32 1102 
31 32 903 4236 32 974 
31 32 965 5225 32 1015 
31 32 92 34818 32 782 
1 33 521 1378 33 579 
1 33 125 6166 33 491 
1 33 496 1352 33 583 
1 33 128 5883 33 499 
1 33 279 2525 33 532 
1 33 167 3476 33 521 
1 33 531 1549 33 584 
1 33 400 2271 33 558 
1 33 247 2860 33 542 
1 33 401 2065 33 556 
2 33 415 1249 33 576 
2 33 423 2134 33 573 
2 33 56 16789 33 472 
2 33 222 3594 33 531 
2 33 466 1471 33 580 
2 33 451 1535 33 576 
2 33 239 5131 33 534 
2 33 384 2448 33 564 
2 33 452 1882 33 579 
2 33 580 1269 33 599 
3 33 485 2054 33 615 
3 33 99 8202 33 501 
3 33 424 1673 33 606 
3 33 347 2828 33 566 
3 33 46 19782 33 476 
3 33 337 2380 33 569 
3 33 139 6843 33 516 
3 33 534 1486 33 603 
3 33 262 3386 33 550 
3 33 283 2621 33 556 
4 33 352 2629 33 578 
4 33 656 1496 33 628 
4 33 433 2191 33 594 
4 33 375 2775 33 581 
4 33 553 1745 33 616 
4 33 590 1797 33 619 
4 33 592 1826 33 621 
4 33 34 22696 33 482 
4 33 510 1578 33 605 
4 33 627 1449 33 636 
5 33 165 5518 33 548 
5 33 693 1517 33 650 
5 33 146 5757 33 537 
5 33 103 9793 33 571 
5 33 170 6271 33 544 
5 33 98 9508 33 524 
5 33 626 1533 33 664 
5 33 106 8749 33 521 
5 33 241 4257 33 563 
5 33 367 3527 33 589 
6 33 259 3136 33 603 
6 33 688 1637 33 1346 
6 33 519 1653 33 633 
6 33 61 16727 33 521 
6 33 356 3514 33 629 
6 33 603 2388 33 664 
6 33 65 14459 33 515 
6 33 344 2920 33 632 
6 33 581 2263 33 672 
6 33 603 1710 33 662 
7 33 650 2488 33 676 
7 33 121 11873 33 549 
7 33 479 2222 33 639 
7 33 124 8141 33 555 
7 33 431 2745 33 623 
7 33 412 3195 33 621 
7 33 673 1334 33 667 
7 33 297 3953 33 596 
7 33 224 3686 33 579 
7 33 185 6907 33 569 
8 33 616 2284 33 677 
8 33 122 9650 33 573 
