fabricas clientes rutas costo cantaristas tiempo 
5 30 278 3526 30 523 
5 30 189 3890 30 498 
5 30 178 3968 30 497 
5 30 578 1112 30 590 
5 30 517 1295 30 562 
5 30 541 1329 30 567 
6 30 305 2186 30 534 
6 30 159 4125 30 500 
6 30 117 5318 30 503 
6 30 279 2491 30 531 
6 30 300 2648 30 547 
6 30 499 1759 30 567 
6 30 559 1186 30 607 
6 30 310 2679 30 535 
6 30 85 9243 30 482 
6 30 628 1633 30 590 
7 30 102 10503 30 494 
7 30 294 2537 30 537 
7 30 325 2800 30 684 
7 30 287 2972 30 538 
7 30 383 1938 30 570 
7 30 521 1906 30 597 
7 30 125 6678 30 498 
7 30 478 1299 30 573 
7 30 232 3778 30 863 
7 30 123 7701 30 499 
8 30 702 1221 30 624 
8 30 287 3840 30 544 
8 30 665 1177 30 624 
8 30 574 1536 30 805 
8 30 652 1224 30 616 
8 30 178 4599 30 524 
8 30 431 1874 30 577 
8 30 390 2047 30 569 
8 30 40 16911 30 474 
8 30 647 1380 30 615 
9 30 258 2252 30 574 
9 30 354 2796 30 572 
9 30 216 4930 30 543 
9 30 540 1524 30 621 
9 30 714 1600 30 696 
9 30 552 1707 30 616 
9 30 329 3818 30 569 
9 30 396 2708 30 581 
9 30 128 5235 30 536 
9 30 451 1991 30 592 
10 30 338 2719 30 585 
10 30 40 23370 30 498 
10 30 629 1277 30 635 
10 30 207 5440 30 552 
10 30 112 8424 30 523 
10 30 48 18739 30 496 
10 30 537 1758 30 617 
10 30 299 3857 30 575 
10 30 125 8097 30 528 
10 30 700 1113 30 648 
11 30 151 6217 30 556 
11 30 66 13291 30 525 
11 30 490 1864 30 626 
11 30 148 9147 30 552 
11 30 370 2664 30 605 
11 30 239 4154 30 601 
11 30 541 1432 30 633 
11 30 205 5867 30 561 
11 30 76 13197 30 523 
11 30 42 20150 30 516 
12 30 579 1866 30 654 
12 30 823 1300 30 699 
12 30 341 3827 30 606 
12 30 309 4273 30 597 
12 30 309 3508 30 620 
12 30 782 1491 30 952 
12 30 680 1949 30 677 
12 30 830 1364 30 697 
12 30 311 3391 30 599 
12 30 194 5025 30 577 
13 30 641 1919 30 681 
13 30 815 1779 30 709 
13 30 831 1677 30 710 
13 30 357 3066 30 628 
13 30 323 4590 30 615 
13 30 73 18316 30 550 
13 30 862 1610 30 714 
13 30 874 1604 30 1173 
13 30 743 1275 30 695 
13 30 373 4366 30 647 
14 30 530 1862 30 685 
14 30 930 1462 30 741 
14 30 650 2944 30 691 
14 30 747 1721 30 706 
14 30 494 2386 30 659 
14 30 172 6346 30 742 
14 30 666 1631 30 697 
14 30 402 1859 30 661 
14 30 715 1288 30 699 
14 30 664 2032 30 966 
15 30 848 2381 30 735 
15 30 196 8005 30 601 
15 30 745 2243 30 713 
15 30 942 1198 30 751 
15 30 745 1778 30 711 
15 30 330 3596 30 629 
15 30 949 1489 30 754 
15 30 34 33145 30 551 
15 30 461 3474 30 660 
15 30 282 4468 30 635 
16 30 92 15450 30 580 
16 30 978 1484 30 765 
16 30 790 1817 30 740 
16 30 909 1632 30 754 
16 30 299 4213 30 638 
16 30 561 2878 30 821 
16 30 866 2082 30 747 
16 30 259 7647 30 627 
16 30 89 18836 30 580 
16 30 653 3299 30 706 
17 30 794 2628 30 769 
17 30 586 3180 30 722 
17 30 1014 1647 30 784 
17 30 172 8494 30 1066 
17 30 350 3165 30 951 
17 30 849 2509 30 768 
17 30 429 4287 30 673 
17 30 119 13939 30 605 
17 30 185 12963 30 773 
17 30 408 3587 30 703 
18 30 44 25610 30 587 
18 30 389 3940 30 689 
18 30 517 3375 30 722 
18 30 1106 1485 30 812 
18 30 210 7482 30 638 
18 30 865 2161 30 771 
18 30 428 3030 30 691 
18 30 407 3702 30 684 
18 30 787 1767 30 753 
18 30 457 3372 30 695 
19 30 508 2670 30 712 
19 30 331 4917 30 664 
19 30 636 2616 30 754 
19 30 361 5212 30 679 
19 30 961 1460 30 794 
19 30 604 2203 30 729 
19 30 473 4091 30 720 
19 30 730 3312 30 760 
19 30 532 2969 30 719 
19 30 845 1875 30 774 
20 30 928 2478 30 1211 
20 30 523 3785 30 728 
20 30 775 2153 30 772 
20 30 1218 1881 30 852 
20 30 671 2655 30 753 
20 30 1187 2558 30 843 
20 30 210 11694 30 653 
20 30 1107 1446 30 835 
20 30 1084 2318 30 823 
20 30 758 2363 30 773 
21 30 874 2777 30 807 
21 30 1002 1859 30 962 
21 30 1050 2014 30 837 
21 30 396 4349 30 709 
21 30 561 4183 30 745 
21 30 655 3632 30 769 
21 30 108 22503 30 633 
21 30 430 4179 30 715 
21 30 55 22496 30 671 
21 30 956 1671 30 820 
22 30 418 4591 30 730 
22 30 376 5283 30 713 
22 30 494 3168 30 758 
22 30 700 2528 30 790 
22 30 220 10682 30 679 
22 30 576 3949 30 776 
22 30 168 13490 30 667 
22 30 1008 1837 30 856 
22 30 751 3106 30 932 
22 30 478 3554 30 738 
23 30 200 9177 30 676 
23 30 293 9230 30 700 
23 30 354 5548 30 729 
23 30 370 9131 30 1066 
23 30 865 2568 30 821 
23 30 927 1766 30 835 
23 30 815 2947 30 815 
23 30 92 19433 30 650 
23 30 1108 2169 30 860 
23 30 375 6345 30 1139 
24 30 681 4967 30 802 
24 30 535 4816 30 767 
24 30 398 6167 30 740 
24 30 1239 1431 30 903 
24 30 858 4023 30 832 
24 30 1039 1911 30 1004 
24 30 63 33380 30 653 
24 30 658 3726 30 792 
24 30 579 4684 30 774 
24 30 413 6475 30 744 
25 30 198 10669 30 702 
25 30 163 17283 30 981 
25 30 690 3573 30 850 
25 30 175 11919 30 698 
25 30 881 3713 30 867 
25 30 1159 1874 30 923 
25 30 138 23754 30 686 
25 30 1404 1961 30 944 
25 30 48 29823 30 663 
25 30 420 5254 30 758 
26 30 369 6266 30 755 
26 30 1353 1591 30 946 
26 30 1012 3129 30 890 
26 30 787 3291 30 845 
26 30 473 3795 30 780 
26 30 928 3265 30 879 
26 30 1399 2470 30 951 
26 30 931 3449 30 875 
26 30 735 4584 30 854 
26 30 1147 2775 30 910 
27 30 990 2169 30 892 
27 30 1399 1900 30 958 
27 30 681 4100 30 825 
27 30 430 6630 30 1045 
27 30 889 4689 30 874 
27 30 1153 2269 30 1109 
27 30 928 3143 30 879 
27 30 48 46142 30 700 
27 30 179 18047 30 716 
27 30 1236 2677 30 939 
28 30 35 48916 30 679 
28 30 692 3854 30 862 
28 30 541 6768 30 837 
28 30 80 31748 30 698 
28 30 878 2834 30 905 
28 30 1335 2310 30 979 
28 30 235 12109 30 870 
28 30 1214 2035 30 979 
28 30 1553 1929 30 1038 
28 30 1430 1599 30 981 
29 30 1552 1805 30 1019 
29 30 602 4497 30 840 
29 30 1635 1865 30 1032 
29 30 1337 3628 30 998 
29 30 158 23061 30 732 
29 30 107 36729 30 719 
29 30 627 4509 30 843 
29 30 1424 3279 30 994 
29 30 1304 2415 30 980 
29 30 169 17795 30 765 
1 31 239 1482 31 490 
1 31 380 1418 31 514 
1 31 69 7904 31 435 
1 31 116 5197 31 454 
1 31 253 2629 31 489 
1 31 357 1939 31 510 
1 31 193 3907 31 478 
1 31 258 1901 31 494 
1 31 232 2989 31 490 
1 31 100 5789 31 447 
2 31 431 1155 31 538 
2 31 196 4647 31 485 
2 31 402 1323 31 531 
2 31 345 1395 31 515 
2 31 175 4027 31 481 
2 31 239 3736 31 495 
2 31 160 3538 31 491 
2 31 210 4314 31 489 
2 31 471 1281 31 539 
2 31 311 2131 31 511 
3 31 356 1785 31 535 
3 31 410 1526 31 556 
3 31 221 3191 31 506 
3 31 33 16014 31 435 
3 31 176 4995 31 497 
3 31 228 3155 31 507 
3 31 412 1483 31 545 
3 31 166 3817 31 493 
3 31 466 1545 31 555 
3 31 48 12175 31 449 
4 31 131 6490 31 492 
4 31 382 1581 31 550 
4 31 304 2237 31 536 
4 31 349 2301 31 541 
4 31 454 1384 31 563 
4 31 57 16633 31 463 
4 31 321 2617 31 539 
4 31 274 2539 31 520 
4 31 279 2686 31 531 
4 31 259 2021 31 522 
5 31 456 1924 31 569 
5 31 582 1593 31 595 
5 31 218 4609 31 540 
5 31 490 1753 31 605 
5 31 242 3268 31 528 
5 31 301 2396 31 565 
5 31 487 1562 31 576 
5 31 165 4316 31 510 
5 31 479 2104 31 630 
5 31 366 2680 31 559 
6 31 195 5285 31 523 
6 31 211 4800 31 529 
6 31 629 2004 31 605 
6 31 328 4250 31 557 
6 31 565 1497 31 604 
6 31 625 1323 31 611 
6 31 227 4553 31 528 
6 31 238 4352 31 535 
6 31 283 2969 31 547 
6 31 593 1516 31 605 
7 31 444 1621 31 594 
7 31 523 1552 31 602 
7 31 309 4002 31 585 
7 31 654 1221 31 642 
7 31 618 1323 31 914 
7 31 89 12639 31 510 
7 31 337 1781 31 592 
7 31 62 11570 31 498 
7 31 139 5510 31 526 
7 31 384 3097 31 578 
8 31 637 1103 31 634 
8 31 592 1666 31 810 
8 31 157 7351 31 541 
8 31 647 1266 31 635 
8 31 144 5574 31 534 
8 31 535 2213 31 619 
8 31 225 4515 31 553 
8 31 531 1761 31 617 
8 31 285 2687 31 566 
8 31 135 5508 31 533 
9 31 182 4964 31 577 
9 31 342 2019 31 589 
9 31 67 16591 31 518 
9 31 253 3852 31 568 
9 31 468 1944 31 618 
9 31 113 8096 31 536 
9 31 566 1917 31 634 
9 31 775 948 31 666 
9 31 354 2382 31 593 
9 31 116 9612 31 535 
10 31 679 1803 31 689 
10 31 177 6285 31 570 
10 31 672 1889 31 665 
10 31 613 1277 31 656 
10 31 331 4721 31 929 
10 31 145 8883 31 560 
10 31 742 1385 31 683 
10 31 208 7182 31 577 
10 31 36 21826 31 519 
10 31 602 1672 31 653 
11 31 392 3630 31 753 
11 31 655 1983 31 676 
11 31 461 2498 31 639 
11 31 180 5049 31 574 
11 31 583 2220 31 665 
11 31 671 1847 31 681 
11 31 576 1961 31 660 
11 31 253 4884 31 597 
11 31 269 4171 31 598 
11 31 78 18272 31 551 
12 31 643 2576 31 689 
12 31 333 3487 31 644 
12 31 734 2159 31 704 
12 31 506 1938 31 678 
12 31 745 1988 31 853 
12 31 121 12154 31 574 
12 31 232 4787 31 606 
12 31 661 2590 31 690 
12 31 260 4788 31 607 
12 31 318 3579 31 622 
13 31 916 1713 31 746 
13 31 537 1941 31 674 
13 31 306 4012 31 627 
13 31 443 3537 31 658 
13 31 458 3351 31 676 
13 31 467 2963 31 661 
13 31 63 18772 31 801 
13 31 864 1752 31 737 
13 31 758 2420 31 717 
13 31 197 7059 31 606 
14 31 837 1689 31 740 
14 31 550 4274 31 687 
14 31 63 21925 31 572 
14 31 562 2944 31 685 
14 31 730 1770 31 763 
14 31 725 1565 31 719 
14 31 440 2843 31 664 
14 31 831 2151 31 734 
14 31 963 1452 31 758 
14 31 480 2791 31 674 
15 31 560 3027 31 701 
15 31 602 1885 31 709 
15 31 709 2498 31 727 
15 31 927 1831 31 783 
15 31 842 1943 31 749 
15 31 770 2513 31 734 
15 31 719 2047 31 988 
15 31 888 1842 31 764 
15 31 372 4149 31 660 
15 31 583 3666 31 703 
16 31 662 3340 31 729 
16 31 597 3433 31 720 
16 31 94 16796 31 597 
16 31 418 3707 31 683 
16 31 1021 1925 31 806 
16 31 591 3364 31 740 
16 31 589 2923 31 731 
16 31 495 2590 31 699 
16 31 1018 2170 31 795 
16 31 801 1864 31 753 
17 31 836 1748 31 797 
17 31 166 10399 31 635 
17 31 840 2319 31 775 
17 31 60 20647 31 608 
17 31 954 1166 31 797 
17 31 232 8818 31 651 
17 31 90 13471 31 614 
17 31 142 8373 31 627 
17 31 491 4087 31 710 
17 31 531 1979 31 715 
18 31 205 9665 31 650 
18 31 442 3825 31 721 
18 31 909 1619 31 792 
18 31 1067 2275 31 836 
18 31 628 3107 31 740 
18 31 110 13436 31 627 
18 31 271 5825 31 667 
18 31 578 3232 31 735 
18 31 1048 1559 31 816 
18 31 1125 1828 31 827 
19 31 94 14581 31 626 
19 31 314 6617 31 683 
19 31 870 2723 31 797 
19 31 1222 1730 31 1042 
19 31 862 2329 31 800 
19 31 844 2547 31 794 
19 31 697 3418 31 796 
19 31 973 1865 31 818 
19 31 337 5817 31 695 
19 31 1079 2169 31 860 
20 31 263 7751 31 691 
20 31 502 4814 31 742 
20 31 1029 2057 31 1313 
20 31 95 24775 31 650 
20 31 1037 2188 31 841 
20 31 202 12738 31 673 
20 31 1240 1781 31 882 
20 31 1271 2003 31 881 
20 31 171 9360 31 681 
20 31 709 2616 31 1097 
21 31 1105 1607 31 882 
21 31 350 6642 31 721 
21 31 281 8731 31 699 
21 31 389 5537 31 727 
21 31 905 2583 31 848 
21 31 852 3158 31 820 
21 31 1055 2067 31 877 
21 31 79 25013 31 646 
21 31 1095 2115 31 870 
21 31 1130 2555 31 893 
22 31 1030 2087 31 864 
22 31 1165 2212 31 883 
22 31 1030 2156 31 931 
22 31 570 3138 31 803 
22 31 543 4021 31 903 
22 31 1005 2328 31 1359 
22 31 132 15688 31 682 
22 31 1269 1620 31 912 
22 31 816 2833 31 1067 
22 31 681 2941 31 815 
23 31 902 3188 31 1242 
23 31 85 29180 31 1302 
23 31 316 6689 31 835 
23 31 1105 1859 31 889 
23 31 755 3258 31 1423 
23 31 125 14132 31 678 
23 31 357 7692 31 741 
23 31 782 3199 31 831 
23 31 64 34683 31 682 
23 31 600 4399 31 1205 
24 31 1449 1536 31 961 
24 31 358 8316 31 748 
24 31 317 7512 31 738 
24 31 168 12905 31 708 
24 31 969 2043 31 896 
24 31 1105 2701 31 899 
24 31 1345 2353 31 948 
24 31 874 2913 31 858 
24 31 355 6154 31 1036 
24 31 102 23374 31 692 
25 31 165 12611 31 718 
25 31 1129 3460 31 916 
25 31 863 3414 31 877 
25 31 266 9441 31 767 
25 31 252 13677 31 730 
25 31 1309 2167 31 945 
25 31 1264 2094 31 944 
25 31 621 4093 31 818 
25 31 621 3768 31 852 
25 31 1461 1572 31 973 
26 31 1399 2222 31 977 
26 31 1329 2870 31 960 
26 31 1123 2816 31 945 
26 31 99 21602 31 737 
26 31 113 26839 31 707 
26 31 1116 3754 31 936 
26 31 188 18829 31 754 
26 31 689 4675 31 848 
26 31 1466 2236 31 984 
26 31 1302 1880 31 960 
27 31 655 6328 31 848 
27 31 1488 1838 31 1030 
27 31 1358 2317 31 975 
27 31 1497 2293 31 1008 
27 31 559 4842 31 825 
27 31 154 25652 31 727 
27 31 818 3256 31 903 
27 31 56 37155 31 737 
27 31 1239 2871 31 971 
27 31 268 11725 31 756 
28 31 1620 1718 31 1041 
28 31 1090 2611 31 972 
28 31 446 9446 31 834 
28 31 330 9105 31 784 
28 31 1183 2522 31 963 
28 31 248 13637 31 1179 
28 31 523 5423 31 1180 
28 31 520 6906 31 1238 
28 31 472 8338 31 823 
28 31 1290 3138 31 1001 
29 31 1411 2766 31 1376 
29 31 1636 2403 31 1053 
29 31 684 6401 31 928 
29 31 1631 2448 31 1053 
29 31 1114 2178 31 965 
29 31 37 59424 31 723 
29 31 910 3613 31 924 
29 31 607 7590 31 863 
29 31 973 3758 31 959 
29 31 1086 3199 31 954 
30 31 1739 2489 31 1081 
30 31 1362 2139 31 1013 
30 31 278 8270 31 793 
30 31 471 6702 31 833 
30 31 1256 3091 31 996 
30 31 1672 2727 31 1061 
30 31 51 40303 31 751 
30 31 493 9920 31 857 
30 31 885 4187 31 924 
30 31 155 19071 31 783 
1 32 171 3840 32 484 
1 32 457 1773 32 550 
1 32 115 7535 32 473 
1 32 246 2532 32 521 
1 32 341 1825 32 525 
1 32 179 4062 32 509 
1 32 136 3998 32 478 
1 32 231 3690 32 498 
1 32 151 3358 32 480 
1 32 153 4392 32 476 
2 32 164 4882 32 495 
2 32 347 1811 32 543 
2 32 69 12420 32 467 
2 32 425 1667 32 553 
2 32 446 1868 32 562 
2 32 250 2941 32 517 
2 32 362 1614 32 546 
2 32 157 5034 32 496 
2 32 425 1530 32 557 
2 32 196 4578 32 503 
3 32 273 3301 32 535 
3 32 326 1825 32 548 
3 32 448 2339 32 568 
3 32 400 2242 32 558 
3 32 267 2504 32 528 
3 32 572 1320 32 589 
3 32 76 7301 32 492 
3 32 323 2751 32 543 
3 32 552 1614 32 587 
3 32 248 2918 32 547 
4 32 476 1339 32 612 
4 32 345 2261 32 565 
4 32 508 2238 32 588 
4 32 212 5875 32 526 
4 32 119 8181 32 523 
4 32 314 2372 32 549 
4 32 550 1705 32 596 
4 32 66 17330 32 480 
4 32 614 1515 32 609 
4 32 500 1648 32 591 
5 32 37 19006 32 476 
5 32 470 1800 32 592 
5 32 486 1958 32 595 
5 32 177 6194 32 527 
5 32 599 1788 32 610 
5 32 132 6591 32 518 
5 32 128 7935 32 515 
5 32 328 2913 32 586 
5 32 623 1122 32 633 
5 32 234 3400 32 543 
6 32 580 1249 32 622 
6 32 365 2077 32 599 
6 32 351 3202 32 580 
6 32 486 1813 32 605 
6 32 657 1863 32 634 
6 32 51 18178 32 495 
6 32 692 1525 32 638 
6 32 72 11350 32 510 
6 32 182 5724 32 538 
6 32 240 5398 32 569 
7 32 417 2404 32 599 
7 32 660 2098 32 645 
7 32 441 2203 32 607 
7 32 612 1612 32 639 
7 32 123 10388 32 530 
7 32 71 19071 32 517 
7 32 647 1125 32 643 
7 32 184 5310 32 547 
7 32 518 2091 32 621 
7 32 171 5262 32 545 
8 32 663 1660 32 675 
8 32 619 1730 32 662 
8 32 384 3494 32 605 
8 32 243 4556 32 574 
8 32 318 3152 32 588 
8 32 111 8251 32 540 
8 32 631 1744 32 649 
8 32 753 1574 32 670 
8 32 771 1678 32 672 
8 32 272 5616 32 593 
9 32 746 1519 32 687 
9 32 758 1932 32 689 
9 32 806 906 32 700 
9 32 574 1887 32 666 
9 32 234 5458 32 609 
9 32 550 2209 32 669 
9 32 392 2576 32 626 
9 32 356 2690 32 626 
9 32 517 1900 32 649 
9 32 254 5859 32 593 
10 32 576 1733 32 670 
10 32 80 13927 32 579 
10 32 506 2287 32 681 
10 32 808 1397 32 707 
10 32 773 1478 32 704 
10 32 508 2743 32 662 
10 32 840 1438 32 714 
10 32 667 2266 32 688 
10 32 628 1756 32 707 
10 32 701 2331 32 693 
11 32 681 2096 32 701 
11 32 59 17216 32 550 
11 32 612 2203 32 689 
11 32 357 3519 32 645 
11 32 631 2015 32 693 
11 32 395 3682 32 647 
11 32 553 2793 32 699 
11 32 296 6081 32 626 
11 32 495 2810 32 672 
11 32 181 8257 32 619 
12 32 207 9500 32 616 
12 32 55 21962 32 562 
12 32 761 2764 32 771 
12 32 618 2061 32 718 
12 32 47 25122 32 695 
12 32 877 1774 32 751 
12 32 929 1208 32 755 
12 32 596 2855 32 713 
12 32 249 5606 32 657 
12 32 793 1108 32 728 
13 32 624 2344 32 710 
13 32 714 1934 32 732 
13 32 339 6347 32 651 
13 32 544 2479 32 698 
13 32 435 3832 32 686 
13 32 435 3633 32 671 
13 32 61 22911 32 1015 
13 32 231 6957 32 622 
13 32 786 2043 32 756 
13 32 173 9115 32 615 
14 32 96 19892 32 594 
14 32 284 5945 32 649 
14 32 977 1746 32 804 
14 32 543 2338 32 705 
14 32 875 1424 32 766 
14 32 644 2288 32 725 
14 32 1020 1648 32 785 
14 32 698 1898 32 751 
14 32 146 10125 32 616 
14 32 298 6115 32 669 
15 32 801 2408 32 764 
15 32 957 1491 32 792 
15 32 785 2370 32 783 
15 32 463 3842 32 714 
15 32 348 7074 32 677 
15 32 46 33152 32 594 
15 32 139 13176 32 810 
15 32 337 5435 32 674 
15 32 970 2312 32 793 
15 32 806 2733 32 818 
16 32 164 12509 32 646 
16 32 936 1975 32 816 
16 32 151 14634 32 641 
16 32 85 22883 32 619 
16 32 404 4467 32 703 
16 32 981 1577 32 811 
16 32 510 3475 32 725 
16 32 917 2037 32 799 
16 32 739 2940 32 770 
16 32 1025 1802 32 814 
17 32 153 8931 32 645 
17 32 771 2502 32 1119 
17 32 1039 1737 32 828 
17 32 781 2103 32 806 
17 32 645 3334 32 938 
17 32 834 2362 32 793 
17 32 651 2677 32 757 
17 32 1052 2711 32 832 
17 32 698 3071 32 769 
17 32 203 7357 32 661 
18 32 53 26040 32 627 
18 32 635 4204 32 761 
18 32 662 3553 32 778 
18 32 1103 1588 32 850 
18 32 401 4469 32 717 
18 32 1202 1655 32 868 
18 32 1214 1581 32 882 
18 32 652 3894 32 780 
18 32 604 2879 32 761 
18 32 433 5298 32 724 
19 32 1108 1622 32 860 
19 32 632 4323 32 793 
19 32 348 7398 32 716 
19 32 693 3351 32 787 
19 32 1201 2814 32 880 
19 32 134 15761 32 683 
19 32 694 2497 32 791 
19 32 1164 1165 32 891 
19 32 931 2327 32 830 
19 32 84 27091 32 651 
20 32 1295 2257 32 906 
20 32 100 24171 32 669 
20 32 1227 1455 32 907 
20 32 71 24854 32 661 
20 32 720 3024 32 804 
20 32 1317 2245 32 910 
20 32 419 6099 32 746 
20 32 878 2861 32 833 
20 32 516 5685 32 764 
20 32 247 10477 32 703 
21 32 570 4913 32 781 
21 32 923 2644 32 845 
21 32 1317 1635 32 921 
21 32 241 11425 32 711 
21 32 34 47924 32 645 
21 32 503 2892 32 766 
21 32 1030 2664 32 869 
21 32 220 12066 32 701 
21 32 148 16109 32 683 
21 32 1186 2864 32 914 
22 32 213 8938 32 715 
22 32 137 24198 32 719 
22 32 1189 2119 32 908 
22 32 875 3151 32 857 
22 32 870 2518 32 856 
22 32 535 5402 32 786 
22 32 537 4053 32 1120 
22 32 812 3387 32 839 
22 32 802 3258 32 841 
22 32 142 23345 32 750 
23 32 167 16474 32 1134 
23 32 400 7837 32 770 
23 32 214 11889 32 747 
23 32 664 4691 32 840 
23 32 680 3971 32 833 
23 32 1455 1836 32 967 
23 32 750 3592 32 841 
23 32 1065 2640 32 906 
23 32 1063 2891 32 898 
23 32 103 28715 32 694 
24 32 866 1983 32 880 
24 32 1142 2336 32 947 
24 32 1286 3168 32 960 
24 32 845 3895 32 875 
24 32 832 3770 32 926 
24 32 962 3136 32 899 
24 32 309 12409 32 759 
24 32 288 9397 32 775 
24 32 1208 2271 32 959 
24 32 661 3033 32 840 
25 32 322 10545 32 767 
25 32 528 7329 32 828 
25 32 266 11482 32 756 
25 32 1154 2815 32 941 
25 32 1552 1858 32 1008 
25 32 363 8843 32 779 
25 32 1411 2565 32 987 
25 32 661 3876 32 860 
25 32 913 2567 32 896 
25 32 1294 2720 32 965 
26 32 965 2922 32 916 
26 32 349 6347 32 841 
26 32 1473 2400 32 1008 
26 32 217 14113 32 753 
26 32 1504 2008 32 1010 
26 32 1105 3637 32 964 
26 32 267 15393 32 766 
26 32 322 11891 32 785 
26 32 1626 2520 32 1042 
26 32 1004 4278 32 928 
27 32 295 12612 32 792 
27 32 930 5150 32 945 
27 32 1633 2156 32 1048 
27 32 862 4612 32 912 
27 32 708 2704 32 894 
27 32 342 8365 32 793 
27 32 1312 1546 32 993 
27 32 499 7391 32 832 
27 32 103 27342 32 737 
27 32 1260 2104 32 985 
28 32 1674 1631 32 1065 
28 32 509 9559 32 843 
28 32 789 3816 32 928 
28 32 196 15074 32 772 
28 32 1436 2995 32 1024 
28 32 1529 2143 32 1301 
28 32 1462 2438 32 1027 
28 32 966 2424 32 1531 
28 32 1193 2745 32 998 
28 32 1575 2245 32 1053 
29 32 257 9268 32 798 
29 32 1768 2024 32 1655 
29 32 1093 3515 32 992 
29 32 1667 1433 32 1077 
29 32 1289 2497 32 1008 
29 32 129 22353 32 788 
29 32 282 16514 32 801 
29 32 700 7492 32 910 
29 32 125 30595 32 758 
29 32 561 7319 32 865 
30 32 778 3958 32 924 
30 32 917 5202 32 950 
30 32 1442 3163 32 1050 
30 32 1821 3036 32 1121 
30 32 1174 4425 32 1007 
30 32 1759 3357 32 1128 
30 32 377 9422 32 852 
30 32 1331 1747 32 1489 
30 32 267 13888 32 813 
30 32 120 35018 32 772 
31 32 1867 1748 32 1608 
31 32 300 11671 32 862 
31 32 1009 4523 32 983 
31 32 718 6073 32 924 
31 32 272 15498 32 832 
31 32 163 22652 32 799 
31 32 1632 2315 32 1098 
31 32 903 4236 32 965 
31 32 965 5225 32 978 
31 32 92 34818 32 782 
1 33 521 1378 33 578 
1 33 125 6166 33 490 
1 33 496 1352 33 574 
1 33 128 5883 33 493 
1 33 279 2525 33 533 
1 33 167 3476 33 503 
1 33 531 1549 33 584 
1 33 400 2271 33 558 
1 33 247 2860 33 518 
1 33 401 2065 33 557 
2 33 415 1249 33 589 
2 33 423 2134 33 572 
2 33 56 16789 33 471 
2 33 222 3594 33 531 
2 33 466 1471 33 579 
2 33 451 1535 33 573 
2 33 239 5131 33 535 
2 33 384 2448 33 585 
2 33 452 1882 33 577 
2 33 580 1269 33 599 
3 33 485 2054 33 593 
3 33 99 8202 33 499 
3 33 424 1673 33 585 
3 33 347 2828 33 567 
3 33 46 19782 33 476 
3 33 337 2380 33 583 
3 33 139 6843 33 517 
3 33 534 1486 33 603 
3 33 262 3386 33 546 
3 33 283 2621 33 556 
4 33 352 2629 33 591 
4 33 656 1496 33 649 
4 33 433 2191 33 592 
4 33 375 2775 33 582 
4 33 553 1745 33 615 
4 33 590 1797 33 620 
4 33 592 1826 33 619 
4 33 34 22696 33 482 
4 33 510 1578 33 604 
4 33 627 1449 33 628 
5 33 165 5518 33 545 
5 33 693 1517 33 649 
5 33 146 5757 33 552 
5 33 103 9793 33 524 
5 33 170 6271 33 542 
5 33 98 9508 33 527 
5 33 626 1533 33 650 
5 33 106 8749 33 518 
5 33 241 4257 33 562 
5 33 367 3527 33 588 
6 33 259 3136 33 581 
6 33 688 1637 33 657 
6 33 519 1653 33 647 
6 33 61 16727 33 520 
6 33 356 3514 33 620 
6 33 603 2388 33 646 
6 33 65 14459 33 515 
6 33 344 2920 33 597 
6 33 581 2263 33 640 
6 33 603 1710 33 644 
7 33 650 2488 33 663 
7 33 121 11873 33 552 
7 33 479 2222 33 653 
7 33 124 8141 33 554 
7 33 431 2745 33 642 
7 33 412 3195 33 620 
7 33 673 1334 33 666 
7 33 297 3953 33 597 
7 33 224 3686 33 593 
7 33 185 6907 33 569 
8 33 616 2284 33 675 
8 33 122 9650 33 757 
8 33 488 3495 33 655 
8 33 683 1951 33 687 
8 33 679 2024 33 685 
8 33 420 2223 33 644 
8 33 531 2470 33 661 
8 33 49 24320 33 548 
8 33 729 1944 33 690 
8 33 319 5064 33 619 
9 33 582 2270 33 686 
9 33 162 7961 33 591 
9 33 673 2646 33 698 
9 33 834 1688 33 721 
9 33 487 2563 33 669 
9 33 192 7001 33 620 
9 33 599 2783 33 700 
9 33 58 19052 33 551 
9 33 666 2133 33 697 
9 33 687 1917 33 702 
10 33 468 2125 33 672 
10 33 868 1618 33 740 
10 33 705 2028 33 713 
10 33 196 8652 33 612 
10 33 493 2432 33 675 
10 33 607 1621 33 696 
10 33 38 29980 33 556 
10 33 135 10577 33 595 
10 33 830 2095 33 735 
10 33 289 3862 33 633 
11 33 111 14424 33 616 
11 33 400 5079 33 669 
11 33 702 2676 33 741 
11 33 789 1655 33 741 
11 33 779 1707 33 738 
11 33 758 2099 33 1055 
11 33 943 1780 33 766 
11 33 364 4002 33 658 
11 33 648 2181 33 768 
11 33 483 2474 33 708 
12 33 195 7272 33 635 
12 33 151 9287 33 607 
12 33 168 9582 33 622 
12 33 284 6024 33 648 
12 33 212 9519 33 643 
12 33 798 2664 33 762 
12 33 240 5944 33 635 
12 33 473 3732 33 685 
12 33 489 2594 33 691 
12 33 718 2050 33 739 
13 33 526 3055 33 715 
13 33 1031 1447 33 798 
13 33 986 2147 33 800 
13 33 279 4783 33 659 
13 33 919 1596 33 781 
13 33 405 3700 33 687 
13 33 663 3476 33 737 
13 33 903 1462 33 780 
